Pipeline,FromActivity,FromSequence,FromParent,ToActivity,ToSequence,ToParent,Conditions,SequenceFlow,SameContainer,FromExecutionStage,ToExecutionStage
pl_Pharma_Direct_Sales,Web_GetFileLUD,17,ForEachFile,Set LUD,8,ForEachFile,Succeeded,17→8,Yes,0,1
pl_Pharma_Direct_Sales,Set LUD,8,ForEachFile,If File has been Updated,10,ForEachFile,Succeeded,8→10,Yes,1,2
pl_Pharma_Direct_Sales,Set OLD LUD,16,ForEachFile,If File has been Updated,10,ForEachFile,Succeeded,16→10,Yes,1,2
pl_Pharma_Direct_Sales,CD_Files,11,If File has been Updated→TRUE,CD_Archive_Files,12,If File has been Updated→TRUE,Succeeded,11→12,Yes,0,1
pl_Pharma_Direct_Sales,CD_Pharma Direct Sales_Files,14,If File has been Updated→TRUE,CD_Update_WaterMark,13,If File has been Updated→TRUE,Succeeded,14→13,Yes,1,2
pl_Pharma_Direct_Sales,CD_Files,11,If File has been Updated→TRUE,CD_Pharma Direct Sales_Files,14,If File has been Updated→TRUE,Succeeded,11→14,Yes,0,1
pl_Pharma_Direct_Sales,CD_Pharma Direct Sales_Files,14,If File has been Updated→TRUE,Populate POS Table with Pharma Direct Sales Data,15,If File has been Updated→TRUE,Succeeded,14→15,Yes,1,2
pl_Pharma_Direct_Sales,Lookup_Old_LUD,9,ForEachFile,Set OLD LUD,16,ForEachFile,Succeeded,9→16,Yes,0,1
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,Set variable FromDate,1,,Set variable ToDate,2,,Succeeded,1→2,Yes,0,1
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,Set variable ToDate,2,,CD_CONDITION_TYPE1_TO_ADLS,3,,Succeeded,2→3,Yes,1,2
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE1_TO_ADLS,3,,CD_CONDITION_TYPE2_TO_ADLS,4,,Succeeded,3→4,Yes,2,3
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE2_TO_ADLS,4,,CD_CONDITION_TYPE3_TO_ADLS,5,,Succeeded,4→5,Yes,3,4
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE3_TO_ADLS,5,,CD_CONDITION_TYPE4_TO_ADLS,6,,Succeeded,5→6,Yes,4,5
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE4_TO_ADLS,6,,CD_CONDITION_TYPE5_TO_ADLS,7,,Succeeded,6→7,Yes,5,6
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE5_TO_ADLS,7,,CD_CONDITION_TYPE6_TO_ADLS,8,,Succeeded,7→8,Yes,6,7
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE6_TO_ADLS,8,,CD_CONDITION_TYPE7_TO_ADLS,9,,Succeeded,8→9,Yes,7,8
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE7_TO_ADLS,9,,CD_CONDITION_TYPE8_TO_ADLS,10,,Succeeded,9→10,Yes,8,9
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE8_TO_ADLS,10,,CD_CONDITION_TYPE9_TO_ADLS,11,,Succeeded,10→11,Yes,9,10
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE9_TO_ADLS,11,,CD_CONDITION_TYPE10_TO_ADLS,12,,Succeeded,11→12,Yes,10,11
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE10_TO_ADLS,12,,CD_CONDITION_TYPE11_TO_ADLS,13,,Succeeded,12→13,Yes,11,12
PL_FINANCE_SAP_POSTINGS_COND_TO_ADLS,CD_CONDITION_TYPE11_TO_ADLS,13,,CD_CONDITION_TYPE12_TO_ADLS,14,,Succeeded,13→14,Yes,12,13
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,CD_CONDITION_TYPETO_AZURE,11,,CD_SALES_CREDITS_ADLS_TO_AZURE,1,,Succeeded,11→1,Yes,2,3
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,CD_SALES_CREDITS_ADLS_TO_AZURE,1,,CD_BILLING_DOC_ADLS_TO_AZURE,2,,Succeeded,1→2,Yes,3,4
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,Set variable FromDate,3,,Set variable ToDate,4,,Succeeded,3→4,Yes,0,1
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,CD_BILLING_DOC_ADLS_TO_AZURE,2,,CD_SALES_CREDITS_TO_ADLS_ARCHIVE,5,,Succeeded,2→5,Yes,4,5
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,CD_SALES_CREDITS_TO_ADLS_ARCHIVE,5,,CD_BILLING_DOCS_TO_ADLS_ARCHIVE,6,,Succeeded,5→6,Yes,5,6
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,CD_BILLING_DOCS_TO_ADLS_ARCHIVE,6,,CD_CONDITION_TYPE_TO_ADLS_ARCHIVE,7,,Succeeded,6→7,Yes,6,7
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,CD_CONDITION_TYPE_TO_ADLS_ARCHIVE,7,,Delete SAP Sales Credits,8,,Succeeded,7→8,Yes,7,8
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,Delete SAP Sales Credits,8,,Delete SAP Billing Docs,9,,Succeeded,8→9,Yes,8,9
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,Delete SAP Billing Docs,9,,Delete SAP Condition Type,10,,Succeeded,9→10,Yes,9,10
PL_FINANCE_SAP_POSTINGS_ADLS_TO_AZURE,Set variable ToDate,4,,CD_CONDITION_TYPETO_AZURE,11,,Succeeded,4→11,Yes,1,2
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,Set variable FromDate,1,,Set variable ToDate,2,,Succeeded,1→2,Yes,0,1
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,Set variable ToDate,2,,CD_XTEL_POSTINGS_CONDTYP1,3,,Succeeded,2→3,Yes,1,2
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP1,3,,CD_XTEL_POSTINGS_CONDTYP2,4,,Succeeded,3→4,Yes,2,3
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP2,4,,CD_XTEL_POSTINGS_CONDTYP3,5,,Succeeded,4→5,Yes,3,4
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP3,5,,CD_XTEL_POSTINGS_CONDTYP4,6,,Succeeded,5→6,Yes,4,5
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP4,6,,CD_XTEL_POSTINGS_CONDTYP5,7,,Succeeded,6→7,Yes,5,6
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP5,7,,CD_XTEL_POSTINGS_CONDTYP6,8,,Succeeded,7→8,Yes,6,7
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP6,8,,CD_XTEL_POSTINGS_CONDTYP7,9,,Succeeded,8→9,Yes,7,8
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP7,9,,CD_XTEL_POSTINGS_CONDTYP8,10,,Succeeded,9→10,Yes,8,9
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP8,10,,CD_XTEL_POSTINGS_CONDTYP9,11,,Succeeded,10→11,Yes,9,10
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP9,11,,CD_XTEL_POSTINGS_CONDTYP10,12,,Succeeded,11→12,Yes,10,11
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP10,12,,CD_XTEL_POSTINGS_CONDTYP11,13,,Succeeded,12→13,Yes,11,12
PL_FINANCE_SAP_POSTINGS_COND_US8X_TO_ADLS,CD_XTEL_POSTINGS_CONDTYP11,13,,CD_XTEL_POSTINGS_CONDTYP12,14,,Succeeded,13→14,Yes,12,13
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,Set variable FromDate,1,,Set variable ToDate,2,,Succeeded,1→2,Yes,0,1
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,Set variable ToDate,2,,CD_SALES_CREDITS_TO_ADLS,3,,Succeeded,2→3,Yes,1,2
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,CD_SALES_CREDITS_TO_ADLS,3,,CD_BILLING_DOCS_TO_ADLS,4,,Succeeded,3→4,Yes,2,3
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,CD_BILLING_DOCS_TO_ADLS,4,,Execute Pipeline Condition Type,5,,Succeeded,4→5,Yes,3,4
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,Execute Pipeline Condition Type,5,,Execute Pipeline Condition Type US8X,6,,Succeeded,5→6,Yes,4,5
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,Execute Pipeline Condition Type US8X,6,,CD_CONDITION_TYPE_TO_ALS_PROCESS,7,,Succeeded,6→7,Yes,5,6
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,Get Metadata2,11,,ForEach file,8,,Succeeded,11→8,Yes,7,8
PL_FINANCE_SAP_POSTINGS_SAPBW_TO_ADLS,CD_CONDITION_TYPE_TO_ALS_PROCESS,7,,Get Metadata2,11,,Succeeded,7→11,Yes,6,7
PL_FINANCE_SAP_MASTER_POSTINGS_TO_AZURE,Execute Pipeline SAP BW to ADLS,1,,Execute Pipeline ADLS to Azure,2,,Succeeded,1→2,Yes,0,1
PL_FINANCE_SAP_MASTER_POSTINGS_TO_AZURE,Execute Pipeline ADLS to Azure,2,,Script Execute,3,,Succeeded,2→3,Yes,1,2
PL_Repopulate_EPR,Populate POS Table with Atrium Direct Shipment,1,,Populate POS Table with GOL Solgar Direct Sales Data,2,,Succeeded,1→2,Yes,0,1
PL_Repopulate_EPR,Populate Manual Display,9,,Populate POS Table with Orgain Direct Sales Data,3,,Succeeded,9→3,Yes,2,3
PL_Repopulate_EPR,Populate POS Table with Orgain Direct Sales Data,3,,Populate POS Table with Personar Direct Sales Data,4,,Succeeded,3→4,Yes,3,4
PL_Repopulate_EPR,Populate POS Table with Personar Direct Sales Data,4,,Populate POS Table with Pharma Direct Sales Data,5,,Succeeded,4→5,Yes,4,5
PL_Repopulate_EPR,Populate POS Table with Pharma Direct Sales Data,5,,Populate POS Table with VitaFlo Direct Sales Data,6,,Succeeded,5→6,Yes,5,6
PL_Repopulate_EPR,Populate POS Table with VitaFlo Direct Sales Data,6,,Populate POS Table with SAP Direct Shipment,7,,Succeeded,6→7,Yes,6,7
PL_Repopulate_EPR,Populate POS Table with SAP Direct Shipment,7,,Delete Zero Records,8,,Succeeded,7→8,Yes,7,8
PL_Repopulate_EPR,Populate POS Table with GOL Solgar Direct Sales Data,2,,Populate Manual Display,9,,Succeeded,2→9,Yes,1,2
PL_Persona,Time,13,,ForEachFile,2,,Succeeded,13→2,Yes,0,2
PL_Persona,Year,15,,ForEachFile,2,,Succeeded,15→2,Yes,0,2
PL_Persona,Month,14,,ForEachFile,2,,Succeeded,14→2,Yes,0,2
PL_Persona,LookupFilesToCopy,1,,ForEachFile,2,,Succeeded,1→2,Yes,0,2
PL_Persona,GetAuthToken,16,,ForEachFile,2,,Succeeded,16→2,Yes,1,2
PL_Persona,Web_GetFileLUD,12,ForEachFile,Set LUD,3,ForEachFile,Succeeded,12→3,Yes,0,1
PL_Persona,Set LUD,3,ForEachFile,If File has been Updated,5,ForEachFile,Succeeded,3→5,Yes,1,2
PL_Persona,Set OLD LUD,11,ForEachFile,If File has been Updated,5,ForEachFile,Succeeded,11→5,Yes,1,2
PL_Persona,CD_Persona_Synapse,9,If File has been Updated→TRUE,CD_Archive_Files,7,If File has been Updated→TRUE,Succeeded,9→7,Yes,1,2
PL_Persona,CD_Archive_Files,7,If File has been Updated→TRUE,CD_Update_WaterMark,8,If File has been Updated→TRUE,Succeeded,7→8,Yes,2,3
PL_Persona,CD_Files,6,If File has been Updated→TRUE,CD_Persona_Synapse,9,If File has been Updated→TRUE,Succeeded,6→9,Yes,0,1
PL_Persona,CD_Persona_Synapse,9,If File has been Updated→TRUE,Populate POS Table with Personar Direct Sales Data,10,If File has been Updated→TRUE,Succeeded,9→10,Yes,1,2
PL_Persona,Lookup_Old_LUD,4,ForEachFile,Set OLD LUD,11,ForEachFile,Succeeded,4→11,Yes,0,1
PL_Persona,GetClientSecret,17,,GetAuthToken,16,,Succeeded,17→16,Yes,0,1
PL_Process_BOM_Templates,CD_Multi_Brand_BOM_Template,8,Switch1→CASE[Multi_Brand],delete from Template if Exists in SAP BOM,9,Switch1→CASE[Multi_Brand],Succeeded,8→9,Yes,0,1
PL_Process_BOM_Templates,CD_ABOM_Template,11,Switch1→CASE[ABOM Packaging Assumptions],delete from ABOM Template if Exists in SAP BOM,12,Switch1→CASE[ABOM Packaging Assumptions],Succeeded,11→12,Yes,0,1
PL_VitaFlo,Time,14,,ForEachFile,2,,Succeeded,14→2,Yes,0,2
PL_VitaFlo,Year,16,,ForEachFile,2,,Succeeded,16→2,Yes,0,2
PL_VitaFlo,Month,15,,ForEachFile,2,,Succeeded,15→2,Yes,0,2
PL_VitaFlo,LookupFilesToCopy,1,,ForEachFile,2,,Succeeded,1→2,Yes,0,2
PL_VitaFlo,GetAuthToken,17,,ForEachFile,2,,Succeeded,17→2,Yes,1,2
PL_VitaFlo,Web_GetFileLUD,13,ForEachFile,Set LUD,3,ForEachFile,Succeeded,13→3,Yes,0,1
PL_VitaFlo,Set LUD,3,ForEachFile,If File has been Updated,5,ForEachFile,Succeeded,3→5,Yes,1,2
PL_VitaFlo,Set OLD LUD,12,ForEachFile,If File has been Updated,5,ForEachFile,Succeeded,12→5,Yes,1,2
PL_VitaFlo,CD_VitaFlo_Synapse,9,If File has been Updated→TRUE,CD_Archive_Files,7,If File has been Updated→TRUE,Succeeded,9→7,Yes,1,2
PL_VitaFlo,CD_Archive_Files,7,If File has been Updated→TRUE,CD_Update_WaterMark,8,If File has been Updated→TRUE,Succeeded,7→8,Yes,2,3
PL_VitaFlo,CD_Files,6,If File has been Updated→TRUE,CD_VitaFlo_Synapse,9,If File has been Updated→TRUE,Succeeded,6→9,Yes,0,1
PL_VitaFlo,CD_VitaFlo_Synapse,9,If File has been Updated→TRUE,Populate POS Table with VitaFlo Direct Sales Data,10,If File has been Updated→TRUE,Succeeded,9→10,Yes,1,2
PL_VitaFlo,Populate POS Table with VitaFlo Direct Sales Data,10,If File has been Updated→TRUE,Populate POS Table with Vital Flo POS Data,11,If File has been Updated→TRUE,Succeeded,10→11,Yes,2,3
PL_VitaFlo,Lookup_Old_LUD,4,ForEachFile,Set OLD LUD,12,ForEachFile,Succeeded,4→12,Yes,0,1
PL_VitaFlo,GetClientSecret,18,,GetAuthToken,17,,Succeeded,18→17,Yes,0,1
pl_BOM_Template,GetClientSecret,6,,GetAuthToken,5,,Succeeded,6→5,Yes,0,1
pl_BOM_Template,GetAuthToken,5,,ForEachFile,7,,Succeeded,5→7,Yes,1,2
pl_BOM_Template,LookupFilesToCopy,1,,ForEachFile,7,,Succeeded,1→7,Yes,0,2
pl_BOM_Template,Time,2,,ForEachFile,7,,Succeeded,2→7,Yes,0,2
pl_BOM_Template,Month,3,,ForEachFile,7,,Succeeded,3→7,Yes,0,2
pl_BOM_Template,Year,4,,ForEachFile,7,,Succeeded,4→7,Yes,0,2
pl_BOM_Template,Web_GetFileLUD,16,ForEachFile,Set LUD,8,ForEachFile,Succeeded,16→8,Yes,0,1
pl_BOM_Template,Set LUD,8,ForEachFile,If File has been Updated,10,ForEachFile,Succeeded,8→10,Yes,1,2
pl_BOM_Template,Set OLD LUD,15,ForEachFile,If File has been Updated,10,ForEachFile,Succeeded,15→10,Yes,1,2
pl_BOM_Template,CD_Files,11,If File has been Updated→TRUE,CD_Archive_Files,12,If File has been Updated→TRUE,Succeeded,11→12,Yes,0,1
pl_BOM_Template,PL_Process_BOM_Templates,14,If File has been Updated→TRUE,CD_Update_WaterMark,13,If File has been Updated→TRUE,Succeeded,14→13,Yes,1,2
pl_BOM_Template,CD_Files,11,If File has been Updated→TRUE,PL_Process_BOM_Templates,14,If File has been Updated→TRUE,Succeeded,11→14,Yes,0,1
pl_BOM_Template,Lookup_Old_LUD,9,ForEachFile,Set OLD LUD,15,ForEachFile,Succeeded,9→15,Yes,0,1
pl_SegmentData,cd_sample_request_completed,1,,df_segmentdata,2,,Succeeded,1→2,Yes,0,1
pl_SegmentData,cd_sample_request_Rejected,4,,df_segmentdata,2,,Succeeded,4→2,Yes,0,1
pl_SegmentData,cd_sample_request_Shipped,5,,df_segmentdata,2,,Succeeded,5→2,Yes,0,1
pl_SegmentData,cd_sample_request_Approved,6,,df_segmentdata,2,,Succeeded,6→2,Yes,0,1
PL_AS400_CWOPR1,Folder,9,,Get Metadata1,1,,Succeeded,9→1,Yes,2,3
PL_AS400_CWOPR1,ForEach1,12,,GetCount,2,,Succeeded,12→2,Yes,4,5
PL_AS400_CWOPR1,GetCount,2,,If Condition1,3,,Succeeded,2→3,Yes,5,6
PL_AS400_CWOPR1,FileFound,4,If Condition1→TRUE,CWOPR1,5,If Condition1→TRUE,Succeeded,4→5,Yes,0,1
PL_AS400_CWOPR1,CWOPR1,5,If Condition1→TRUE,SaveFile,6,If Condition1→TRUE,Succeeded,5→6,Yes,1,2
PL_AS400_CWOPR1,Delete_File,14,,Done,8,,Succeeded,14→8,Yes,7,8
PL_AS400_CWOPR1,Set NewFileName,11,,Folder,9,,Succeeded,11→9,Yes,1,2
PL_AS400_CWOPR1,Set CurrentTimeStamp,10,,Set NewFileName,11,,Succeeded,10→11,Yes,0,1
PL_AS400_CWOPR1,Get Metadata1,1,,ForEach1,12,,Succeeded,1→12,Yes,3,4
PL_AS400_CWOPR1,If Condition1,3,,Delete_File,14,,Succeeded,3→14,Yes,6,7
PL_AS400_BTC160ALL,Folder,9,,Get Metadata1,1,,Succeeded,9→1,Yes,2,3
PL_AS400_BTC160ALL,ForEach1,12,,GetCount,2,,Succeeded,12→2,Yes,4,5
PL_AS400_BTC160ALL,GetCount,2,,If Condition1,3,,Succeeded,2→3,Yes,5,6
PL_AS400_BTC160ALL,FileFound,4,If Condition1→TRUE,BTC160ALL,5,If Condition1→TRUE,Succeeded,4→5,Yes,0,1
PL_AS400_BTC160ALL,BTC160ALL,5,If Condition1→TRUE,SaveFile,6,If Condition1→TRUE,Succeeded,5→6,Yes,1,2
PL_AS400_BTC160ALL,Delete_File,14,,Done,8,,Succeeded,14→8,Yes,7,8
PL_AS400_BTC160ALL,Set NewFileName,11,,Folder,9,,Succeeded,11→9,Yes,1,2
PL_AS400_BTC160ALL,Set CurrentTimeStamp,10,,Set NewFileName,11,,Succeeded,10→11,Yes,0,1
PL_AS400_BTC160ALL,Get Metadata1,1,,ForEach1,12,,Succeeded,1→12,Yes,3,4
PL_AS400_BTC160ALL,If Condition1,3,,Delete_File,14,,Succeeded,3→14,Yes,6,7
PL_SUPPLY_PLANNING_DATA,Execute Pipeline Snowflake to ADLS,1,,Execute Pipeline ADLS to Azure Synapse,2,,Succeeded,1→2,Yes,0,1
PL_SUPPLY_PLANNING_DATA,Execute Pipeline ADLS to Azure Synapse_copy1,5,,Script1,3,,Succeeded,5→3,Yes,3,4
PL_SUPPLY_PLANNING_DATA,Execute Pipeline ADLS to Azure Synapse,2,,Execute Pipeline Snowflake to ADLS_copy1,4,,Succeeded,2→4,Yes,1,2
PL_SUPPLY_PLANNING_DATA,Execute Pipeline Snowflake to ADLS_copy1,4,,Execute Pipeline ADLS to Azure Synapse_copy1,5,,Succeeded,4→5,Yes,2,3
pl_Dim_MaterialMasterGeneralData,Source_to_STG_MaterialMara,1,,acty_stg_to_F_load,2,,Succeeded,1→2,Yes,0,1
pl_Dim_MaterialMasterGeneralData,Source_to_Stg_MLAN,3,,acty_stg_to_F_load,2,,Succeeded,3→2,Yes,0,1
pl_Dim_MateiralMaster_One_time_loads,STG_MD_MaterialType,1,,STG_MD_UoMUnitsMapping,2,,Succeeded,1→2,Yes,0,1
pl_F_OspreyTotalSales,acty_copy_Source_to_staging,1,,acty_stg_to_F_load,2,,Succeeded,1→2,Yes,0,1
pl_Dim_MaterialMasterValuationData,Source_to_MaterialMvke,2,,acty_stg_to_Dim_load,1,,Succeeded,2→1,Yes,0,1
pl_Dim_MaterialMasterValuationData,Source_to_MaterialMbew,3,,acty_stg_to_Dim_load,1,,Succeeded,3→1,Yes,0,1
pl_Dim_MaterialMasterUnitOfMeasureData,Source_to_Staging_Unit,2,,acty_stg_to_F_load,1,,Succeeded,2→1,Yes,0,1
pl_Dim_MaterialMasterPlantData,Source_to_Staging,1,,acty_stg_to_Dim_load,2,,Succeeded,1→2,Yes,0,1
pl_F_UOMSAPToBusinessMapping,Source_to_staging_MaterialMarm,1,,stg_to_F_UOMSAPToBusinessMapping,2,,Succeeded,1→2,Yes,0,1
pl_TRR_One_time_Loads,COPADerivationRuleLookup_acty_copy_Source_to_staging,1,,STG_Date_RunRate_acty_copy_Source_to_staging,2,,Succeeded,1→2,Yes,0,1
pl_TRR_One_time_Loads,STG_Date_RunRate_acty_copy_Source_to_staging,2,,Fct_BillingLine_acty_copy_Source_to_staging,3,,Succeeded,2→3,Yes,1,2
pl_TRR_One_time_Loads,Fct_BillingLine_acty_copy_Source_to_staging,3,,Stg_OspreyForecastAdjustment_Source_to_staging,4,,Succeeded,3→4,Yes,2,3
pl_TRR_One_time_Loads,Stg_OspreyForecastAdjustment_Source_to_staging,4,,Dim_TradeRateReport_Source_to_staging,5,,Succeeded,4→5,Yes,3,4
pl_TRR_One_time_Loads,Dim_TradeRateReport_Source_to_staging,5,,STG_TRR_rptNPCL3s_Source_to_staging,6,,Succeeded,5→6,Yes,4,5
pl_TRR_One_time_Loads,STG_TRR_rptNPCL3s_Source_to_staging,6,,STG_TRR_rptNonNSOCL3s_Source_to_staging,7,,Succeeded,6→7,Yes,5,6
pl_TRR_One_time_Loads,STG_TRR_rptNonNSOCL3s_Source_to_staging,7,,STG_TRR_AMSBWSalesbyMonthCM_Source_to_staging_copy,8,,Succeeded,7→8,Yes,6,7
pl_Rpt_TradeRateReport,F_EventPayment_load,2,,acty_stg_to_TradeRateReportMain_load,1,,Succeeded,2→1,Yes,0,1
pl_Rpt_TradeRateReport,F_PromoDetails_load,3,,acty_stg_to_TradeRateReportMain_load,1,,Succeeded,3→1,Yes,0,1
pl_Rpt_TradeRateReport,F_Promos_Load,4,,acty_stg_to_TradeRateReportMain_load,1,,Succeeded,4→1,Yes,0,1
pl_Rpt_TradeRateReport,F_OspreyTotalSales_load,5,,acty_stg_to_TradeRateReportMain_load,1,,Succeeded,5→1,Yes,0,1
pl_Rpt_TradeRateReport,Fct_Invoices_Load,6,,acty_stg_to_TradeRateReportMain_load,1,,Succeeded,6→1,Yes,0,1
pl_MaterialMasterJoinOsprey,MaterialMasterJoinOspreySub,6,,MaterialMasterUnitOfMeasureData,4,,Succeeded,6→4,Yes,1,2
pl_MaterialMasterJoinOsprey,MaterialMasterUnitOfMeasureData,4,,MaterialMarm,5,,Succeeded,4→5,Yes,2,3
pl_MaterialMasterJoinOsprey,UOMSAPToBusinessMapping,1,,MaterialMasterJoinOspreySub,6,,Succeeded,1→6,Yes,0,1
pl_MaterialMasterJoinOsprey,MaterialMarm,5,,MainMaterialMasterSP,7,,Succeeded,5→7,Yes,3,4
pl_MaterialMasterJoinOsprey,MaterialMasterValuationData,2,,MainMaterialMasterSP,7,,Succeeded,2→7,Yes,0,4
pl_MaterialMasterJoinOsprey,MaterialMasterPlantData,3,,MainMaterialMasterSP,7,,Succeeded,3→7,Yes,0,4
pl_MaterialMasterJoinOsprey,MaterialMarm,5,,F_Material_Master_data_load,8,,Succeeded,5→8,Yes,3,4
pl_MaterialMasterJoinOsprey,MaterialMasterValuationData,2,,F_Material_Master_data_load,8,,Succeeded,2→8,Yes,0,4
pl_MaterialMasterJoinOsprey,MaterialMasterPlantData,3,,F_Material_Master_data_load,8,,Succeeded,3→8,Yes,0,4
pl_Blocked_Parked_Invoices,Get_Date,7,,Pull_Parked_Blocked,1,,Succeeded,7→1,Yes,3,4
pl_Blocked_Parked_Invoices,Pull_Parked_Blocked,1,,SaveFile,2,,Succeeded,1→2,Yes,4,5
pl_Blocked_Parked_Invoices,SaveFile,2,,Send_Sql,3,,Succeeded,2→3,Yes,5,6
pl_Blocked_Parked_Invoices,Container,4,,Directory,5,,Succeeded,4→5,Yes,0,1
pl_Blocked_Parked_Invoices,Directory,5,,FileName,6,,Succeeded,5→6,Yes,1,2
pl_Blocked_Parked_Invoices,FileName,6,,Get_Date,7,,Succeeded,6→7,Yes,2,3
pl_Oracle_ASCP,NewFileName,6,,Get_ASCP_Data,1,,Succeeded,6→1,Yes,3,4
pl_Oracle_ASCP,Archive_Data,7,,Send_ASAP_Data,2,,Succeeded,7→2,Yes,5,6
pl_Oracle_ASCP,FilePath,3,,FileName,4,,Succeeded,3→4,Yes,0,1
pl_Oracle_ASCP,FileName,4,,TimeStamp,5,,Succeeded,4→5,Yes,1,2
pl_Oracle_ASCP,TimeStamp,5,,NewFileName,6,,Succeeded,5→6,Yes,2,3
pl_Oracle_ASCP,Get_ASCP_Data,1,,Archive_Data,7,,Succeeded,1→7,Yes,4,5
pl_F_location,acty_copy_Source_to_staging,2,,acty_stg_to_F_load,1,,Succeeded,2→1,Yes,0,1
pl_F_location,acty_stg_to_F_load,1,,acty_stg_to_F_load2,3,,Succeeded,1→3,Yes,1,2
pl_F_PlantMaster,acty_copy_Source_to_staging,2,,acty_stg_to_F_load,1,,Succeeded,2→1,Yes,0,1
PL_Process_GOL,CD_golrevnhsdata,2,GOL_FILES→CASE[golrevnhsdata],Delete Original golrevnhsdata,4,GOL_FILES→CASE[golrevnhsdata],Succeeded,2→4,Yes,0,1
PL_Process_GOL,CD_Archive_golrevnhsdata,3,GOL_FILES→CASE[golrevnhsdata],Delete Original golrevnhsdata,4,GOL_FILES→CASE[golrevnhsdata],Succeeded,3→4,Yes,0,1
PL_Process_GOL,CD_golrevnhsdata,2,GOL_FILES→CASE[golrevnhsdata],CD_golrevnhsdata_Synapse,5,GOL_FILES→CASE[golrevnhsdata],Succeeded,2→5,Yes,0,1
PL_Process_GOL,CD_golrevnhsdata_Synapse,5,GOL_FILES→CASE[golrevnhsdata],Delete Old Recrods,6,GOL_FILES→CASE[golrevnhsdata],Succeeded,5→6,Yes,1,2
PL_Process_GOL,CD_golrevnhsdata_Synapse,5,GOL_FILES→CASE[golrevnhsdata],Deletegolrevnhsdata,7,GOL_FILES→CASE[golrevnhsdata],Succeeded,5→7,Yes,1,2
PL_Process_GOL,CD_golordernhsdata,10,GOL_FILES→CASE[golordernhsdata],CD_golordernhsdata_Synapse,8,GOL_FILES→CASE[golordernhsdata],Succeeded,10→8,Yes,0,1
PL_Process_GOL,CD_golordernhsdata_Synapse,8,GOL_FILES→CASE[golordernhsdata],Delete Old SKU Recrods,9,GOL_FILES→CASE[golordernhsdata],Succeeded,8→9,Yes,1,2
